node,number_of_visits
1582900582,2.28e-05
1568490151,2.27e-05
0877225737,2.27e-05
0521294800,2.27e-05
0312115601,2.27e-05
156496681X,2.27e-05
078610287X,2.27e-05
0714838276,2.27e-05
1932057013,2.27e-05
047124712X,2.27e-05
0256247811,2.27e-05
156718359X,2.27e-05
0814404766,2.27e-05
0743417003,2.27e-05
074350416X,2.27e-05
096661240X,2.27e-05
0314241671,2.27e-05
0471003999,2.26e-05
1576852075,2.26e-05
0521096014,2.26e-05
014044047X,2.26e-05
0195144058,2.26e-05
0816041571,2.26e-05
1580622550,2.26e-05
0520229029,2.26e-05
0966673301,2.26e-05
1559945532,2.26e-05
0898622247,2.26e-05
1574441094,2.26e-05
0072294264,2.26e-05
0789483335,2.25e-05
1576750752,2.25e-05
1567511929,2.25e-05
0684859394,2.25e-05
0935111506,2.25e-05
188491019X,2.24e-05
0742508455,2.24e-05
1882939026,2.24e-05
038549503X,2.24e-05
0801090997,2.24e-05
0123264251,2.24e-05
0472065106,2.24e-05
0060955368,2.24e-05
0782124925,2.24e-05
0766102971,2.24e-05
1568810911,2.24e-05
0765702428,2.24e-05
0691009333,2.24e-05
0964145804,2.24e-05
B00006RGIA,2.23e-05
0205295770,2.23e-05
1582431728,2.23e-05
0812926978,2.23e-05
1564143805,2.23e-05
1578631653,2.23e-05
0878685855,2.23e-05
1583487948,2.23e-05
0875166520,2.23e-05
0849936845,2.23e-05
0306805839,2.23e-05
0967963605,2.23e-05
0832905143,2.22e-05
0534366414,2.22e-05
080546350X,2.22e-05
0789435225,2.22e-05
0072417587,2.22e-05
1564143481,2.22e-05
0268001030,2.22e-05
0814403123,2.22e-05
0877881901,2.22e-05
031228621X,2.22e-05
1563526336,2.22e-05
0815193637,2.22e-05
0072357568,2.22e-05
1574532030,2.21e-05
0743219457,2.21e-05
0671867423,2.21e-05
0803965885,2.21e-05
0631215069,2.21e-05
0060185112,2.21e-05
0465006957,2.21e-05
0130351334,2.21e-05
0809094894,2.21e-05
156639595X,2.21e-05
1555703283,2.21e-05
1573225789,2.21e-05
0785815430,2.21e-05
038547640X,2.21e-05
0968243002,2.21e-05
1573227765,2.21e-05
031020223X,2.21e-05
0738819646,2.21e-05
0812992598,2.21e-05
0966592409,2.21e-05
0767904575,2.21e-05
0743240987,2.21e-05
0879461845,2.21e-05
0452282144,2.2e-05
0883659573,2.2e-05
0345434749,2.2e-05
0735524122,2.2e-05
0835605027,2.2e-05
0376023376,2.2e-05
0674031555,2.2e-05
0471430668,2.2e-05
0072334568,2.2e-05
0970481411,2.2e-05
1573456233,2.2e-05
0688169074,2.2e-05
0879522593,2.2e-05
013350851X,2.2e-05
0964082217,2.2e-05
0743504151,2.2e-05
0130117323,2.19e-05
0874778336,2.19e-05
0786882425,2.19e-05
0806516852,2.19e-05
080249532X,2.19e-05
0743416996,2.19e-05
0830823220,2.19e-05
0805052526,2.19e-05
0844233072,2.19e-05
0963405594,2.19e-05
0873642597,2.19e-05
0321013026,2.19e-05
0835606813,2.19e-05
0452271231,2.19e-05
0773760121,2.19e-05
0953881024,2.19e-05
0789437600,2.19e-05
0471109894,2.19e-05
0873642406,2.19e-05
0764112503,2.19e-05
0935755764,2.19e-05
0130815616,2.19e-05
0140127224,2.19e-05
0395904900,2.19e-05
059514506X,2.18e-05
0321091027,2.18e-05
031024790X,2.18e-05
087728847X,2.18e-05
0136026087,2.18e-05
0595144144,2.18e-05
0804818762,2.18e-05
0304704776,2.18e-05
0440504724,2.18e-05
0787222321,2.18e-05
0446675067,2.18e-05
0944031072,2.18e-05
007137549X,2.18e-05
0805420185,2.18e-05
0471391905,2.18e-05
068486004X,2.18e-05
037575976X,2.18e-05
0804817057,2.18e-05
189125202X,2.18e-05
0764532677,2.18e-05
1857882709,2.18e-05
0195125738,2.18e-05
0060275162,2.17e-05
0785708898,2.17e-05
1564597679,2.17e-05
0671629956,2.17e-05
0962031798,2.17e-05
0140189858,2.17e-05
0471007862,2.17e-05
0446671509,2.17e-05
1559634863,2.17e-05
1930027540,2.17e-05
0631215050,2.17e-05
0792273737,2.17e-05
0066210836,2.17e-05
1587430509,2.17e-05
0130879037,2.17e-05
0808577697,2.17e-05
0801860369,2.17e-05
0471282936,2.16e-05
1564145735,2.16e-05
0060984406,2.16e-05
1400047005,2.16e-05
0439324599,2.16e-05
0892839643,2.16e-05
0553354116,2.16e-05
0321081048,2.16e-05
0767905660,2.16e-05
0912469234,2.16e-05
1883205131,2.16e-05
0814478867,2.16e-05
0385491816,2.16e-05
0130938211,2.16e-05
0684811766,2.16e-05
1882929012,2.16e-05
0966963903,2.16e-05
0971537712,2.15e-05
0521598605,2.15e-05
0943412234,2.15e-05
0520230396,2.15e-05
0805071342,2.15e-05
0425101509,2.15e-05
0060959436,2.15e-05
0970481403,2.15e-05
0806523034,2.15e-05
1587990008,2.15e-05
190434416X,2.15e-05
0071375007,2.15e-05
0071382313,2.15e-05
0835606678,2.15e-05
0807845884,2.15e-05
0070633495,2.15e-05
0385422431,2.15e-05
1879618001,2.15e-05
1892525712,2.15e-05
0192836919,2.15e-05
0805029044,2.15e-05
013860925X,2.15e-05
0891060871,2.15e-05
0679777113,2.15e-05
0814407374,2.15e-05
0201767368,2.15e-05
0060984384,2.15e-05
1890154164,2.15e-05
0965570231,2.15e-05
0964303574,2.15e-05
0806505494,2.15e-05
0385424809,2.15e-05
0967781701,2.15e-05
0963367838,2.15e-05
082542366X,2.14e-05
0786868775,2.14e-05
0028642287,2.14e-05
076151273X,2.14e-05
096231739X,2.14e-05
B00000HY6G,2.14e-05
0071376771,2.14e-05
0963192302,2.14e-05
0787960705,2.14e-05
0835607771,2.14e-05
0072294280,2.14e-05
0828319510,2.14e-05
0471642355,2.14e-05
0471061905,2.14e-05
0595176712,2.14e-05
0471384577,2.14e-05
0130338400,2.14e-05
0802774830,2.14e-05
0679603158,2.14e-05
0967873606,2.14e-05
1574101358,2.14e-05
0471354880,2.13e-05
1890427977,2.13e-05
1930190050,2.13e-05
0787902446,2.13e-05
1564966232,2.13e-05
0875849059,2.13e-05
1564967980,2.13e-05
052165713X,2.13e-05
0130830445,2.13e-05
0618154469,2.13e-05
1558505954,2.13e-05
0684865645,2.13e-05
0892818182,2.13e-05
0871138298,2.13e-05
0806966114,2.13e-05
155622804X,2.13e-05
0399145729,2.13e-05
0735203245,2.13e-05
0072501847,2.13e-05
0966237307,2.13e-05
068485256X,2.13e-05
1580622542,2.13e-05
0201633914,2.13e-05
0471152021,2.13e-05
0835606805,2.13e-05
1575421208,2.13e-05
0072848847,2.12e-05
0898457939,2.12e-05
0805813772,2.12e-05
1882940008,2.12e-05
0792276140,2.12e-05
1565115244,2.12e-05
0898865808,2.12e-05
1574101293,2.12e-05
0716741067,2.12e-05
0684868334,2.12e-05
1591450179,2.12e-05
1557787107,2.12e-05
0882669966,2.12e-05
1559349719,2.12e-05
0151005095,2.12e-05
014044629X,2.12e-05
0066211581,2.12e-05
0965574237,2.12e-05
0805041087,2.12e-05
0072294272,2.12e-05
0750698438,2.12e-05
1578730392,2.12e-05
0072460156,2.12e-05
1578260914,2.12e-05
0873376013,2.12e-05
0875848656,2.12e-05
0132246503,2.12e-05
0742515532,2.12e-05
0891061312,2.11e-05
0789404419,2.11e-05
014044453X,2.11e-05
0834217457,2.11e-05
0471332224,2.11e-05
0451627466,2.11e-05
0226500365,2.11e-05
1891984020,2.11e-05
0140288716,2.11e-05
0967298148,2.11e-05
0345438582,2.11e-05
0130127310,2.11e-05
1558504796,2.11e-05
0471243744,2.11e-05
0130554693,2.11e-05
080102613X,2.11e-05
0520204514,2.11e-05
0071379657,2.11e-05
0060184817,2.11e-05
0394722264,2.11e-05
0787228516,2.11e-05
B00005Y7A6,2.11e-05
1401000819,2.11e-05
0130102288,2.11e-05
157174214X,2.1e-05
0813397723,2.1e-05
0072476702,2.1e-05
0871319837,2.1e-05
1880317524,2.1e-05
0471297690,2.1e-05
0891344233,2.1e-05
0800757351,2.1e-05
0878332022,2.1e-05
1555714862,2.1e-05
0520079647,2.1e-05
0553576429,2.1e-05
1578630460,2.1e-05
0072314486,2.1e-05
0814735673,2.1e-05
0807072095,2.1e-05
1580624790,2.1e-05
0553109448,2.1e-05
0310214351,2.1e-05
1852308915,2.1e-05
156308368X,2.1e-05
0815136846,2.1e-05
0830816828,2.1e-05
0896939383,2.1e-05
0963764241,2.1e-05
0142196053,2.1e-05
0201050714,2.1e-05
0787112615,2.1e-05
0316781460,2.1e-05
1899171886,2.1e-05
0941380068,2.1e-05
0310920329,2.1e-05
1891434071,2.1e-05
080185184X,2.1e-05
0553353489,2.1e-05
1580622224,2.09e-05
1576750698,2.09e-05
0870679813,2.09e-05
0071341609,2.09e-05
096416163X,2.09e-05
0805052534,2.09e-05
0787902691,2.09e-05
0820322660,2.09e-05
081440619X,2.09e-05
0802139647,2.09e-05
1572307064,2.09e-05
1928586031,2.09e-05
0812211650,2.09e-05
0787956783,2.09e-05
157168221X,2.09e-05
0394478770,2.09e-05
0878913297,2.09e-05
0875847994,2.09e-05
0801077699,2.09e-05
0767416929,2.09e-05
0394701003,2.09e-05
0944934218,2.09e-05
0393311066,2.09e-05
0967670519,2.09e-05
0521649684,2.09e-05
0963130617,2.08e-05
B00007MGVZ,2.08e-05
0895403110,2.08e-05
0877971722,2.08e-05
0471047171,2.08e-05
1556654901,2.08e-05
0538882425,2.08e-05
025321355X,2.08e-05
0199257493,2.08e-05
0801485517,2.08e-05
1560324767,2.08e-05
0670893757,2.08e-05
0687045541,2.08e-05
1840221070,2.08e-05
0471356646,2.08e-05
1567185304,2.08e-05
0805055754,2.08e-05
0809250969,2.08e-05
156720242X,2.08e-05
0451528573,2.08e-05
007018724X,2.08e-05
0814324320,2.08e-05
0844259616,2.08e-05
0471348775,2.08e-05
0749434902,2.08e-05
157174083X,2.08e-05
1560159537,2.07e-05
0964963205,2.07e-05
0785211438,2.07e-05
0553267701,2.07e-05
0875848060,2.07e-05
1567186572,2.07e-05
0201702258,2.07e-05
0345331028,2.07e-05
0262023636,2.07e-05
0764173618,2.07e-05
0812928202,2.07e-05
0679421904,2.07e-05
0766102025,2.07e-05
0538884851,2.07e-05
0967087600,2.07e-05
0738205699,2.07e-05
0847823784,2.07e-05
1931412677,2.07e-05
0609605429,2.07e-05
1576751929,2.07e-05
0766104346,2.07e-05
0399526870,2.07e-05
0521379253,2.07e-05
0844255610,2.07e-05
0131396102,2.07e-05
1859843921,2.07e-05
0970460600,2.07e-05
0321043693,2.07e-05
0735202249,2.07e-05
0735201994,2.07e-05
0130191973,2.07e-05
0891349073,2.07e-05
0764423533,2.07e-05
0877846901,2.07e-05
1585420301,2.07e-05
0879522607,2.07e-05
0310246601,2.06e-05
0374139210,2.06e-05
0807009180,2.06e-05
0446671177,2.06e-05
0883473631,2.06e-05
0521003857,2.06e-05
1555913350,2.06e-05
0964130521,2.06e-05
1882939034,2.06e-05
0965066614,2.06e-05
0072346582,2.06e-05
0816521433,2.06e-05
013090533X,2.06e-05
0130979988,2.06e-05
1564969126,2.06e-05
0312112076,2.06e-05
0970968213,2.06e-05
8479534451,2.06e-05
0072508078,2.06e-05
0962141534,2.06e-05
032300895X,2.06e-05
0192828932,2.06e-05
0192834266,2.06e-05
0070066787,2.06e-05
0761533982,2.06e-05
0882821873,2.05e-05
0471293202,2.05e-05
0965287416,2.05e-05
0073039373,2.05e-05
0786304561,2.05e-05
0971483809,2.05e-05
0722532881,2.05e-05
0813339103,2.05e-05
0471394661,2.05e-05
1862043620,2.05e-05
1568216300,2.05e-05
1588320251,2.05e-05
0787941921,2.05e-05
0609602225,2.05e-05
0879040556,2.05e-05
0312191766,2.05e-05
1561703982,2.05e-05
0399148698,2.05e-05
1587990601,2.05e-05
3822871818,2.05e-05
0130908282,2.05e-05
0844212830,2.05e-05
1570424136,2.05e-05
0687017289,2.05e-05
0870341014,2.05e-05
0813807298,2.05e-05
0684869462,2.05e-05
1840462493,2.05e-05
0393314758,2.05e-05
1932151001,2.05e-05
0787902411,2.05e-05
0074107895,2.05e-05
0814479871,2.05e-05
0967386209,2.05e-05
0671502379,2.04e-05
0684827441,2.04e-05
0310247896,2.04e-05
007140998X,2.04e-05
093871645X,2.04e-05
0471234915,2.04e-05
0471206784,2.04e-05
0324003218,2.04e-05
1559271922,2.04e-05
1899171789,2.04e-05
0471295868,2.04e-05
0787947997,2.04e-05
0932750435,2.04e-05
019516573X,2.04e-05
1552091104,2.04e-05
0895553872,2.04e-05
1930199031,2.04e-05
089804801X,2.04e-05
0830812962,2.04e-05
0139570020,2.04e-05
0440503248,2.04e-05
0071355790,2.04e-05
038549081X,2.04e-05
0849395208,2.04e-05
1402200048,2.04e-05
1564146103,2.04e-05
0231124961,2.04e-05
0201657864,2.04e-05
0140190244,2.04e-05
0471137766,2.04e-05
0471108065,2.03e-05
0324177054,2.03e-05
0763714623,2.03e-05
0879804254,2.03e-05
0879802480,2.03e-05
0967307805,2.03e-05
081299163X,2.03e-05
1573241865,2.03e-05
006097138X,2.03e-05
0201485362,2.03e-05
0967936667,2.03e-05
0451167635,2.03e-05
0793138655,2.03e-05
0684851849,2.03e-05
039952262X,2.03e-05
047138433X,2.03e-05
0673218465,2.03e-05
1561797138,2.03e-05
1561703915,2.03e-05
0814471048,2.03e-05
1884910564,2.03e-05
1576750701,2.03e-05
0449902498,2.03e-05
0226058980,2.03e-05
1889772046,2.03e-05
0060806982,2.02e-05
0071374310,2.02e-05
0809297744,2.02e-05
0316316962,2.02e-05
1567203086,2.02e-05
0740726846,2.02e-05
0964957310,2.02e-05
0940895366,2.02e-05
0534520200,2.02e-05
1565070569,2.02e-05
1896984126,2.02e-05
1884910440,2.02e-05
0844281395,2.02e-05
0071359583,2.02e-05
0801038324,2.02e-05
0471303011,2.02e-05
1567187951,2.02e-05
0743521056,2.02e-05
0340740361,2.02e-05
1576600882,2.02e-05
0814479537,2.02e-05
0735712743,2.02e-05
0789308029,2.02e-05
2880465699,2.02e-05
013032907X,2.02e-05
0787951978,2.02e-05
0072316357,2.02e-05
0671790234,2.01e-05
0399524762,2.01e-05
0785279296,2.01e-05
0787946044,2.01e-05
0738203920,2.01e-05
1568217900,2.01e-05
0060199687,2.01e-05
0671846442,2.01e-05
1570719462,2.01e-05
0935111522,2.01e-05
0970018703,2.01e-05
0070352194,2.01e-05
0807009725,2.01e-05
0835808556,2.01e-05
0028614895,2.01e-05
071671504X,2.01e-05
1565922247,2.01e-05
0875849296,2.01e-05
0787956880,2.01e-05
0684832216,2.01e-05
0595148735,2.01e-05
0922915725,2.01e-05
0030247519,2.01e-05
0879520388,2.01e-05
0471190950,2.01e-05
0395920981,2.01e-05
067941746X,2.01e-05
0884193802,2.01e-05
1563524236,2e-05
084999618X,2e-05
0060955449,2e-05
0452269288,2e-05
0805840885,2e-05
0743528433,2e-05
044653045X,2e-05
1567314228,2e-05
0787952273,2e-05
0835606759,2e-05
0262630184,2e-05
0070268975,2e-05
B00008RUMF,2e-05
067120159X,2e-05
1929494653,2e-05
0895263696,2e-05
0595172873,2e-05
0971618305,2e-05
0967450608,2e-05
1929129009,2e-05
0268013160,2e-05
0961970901,2e-05
0385486847,2e-05
0929765419,2e-05
0312904185,2e-05
1892881268,2e-05
0310920310,2e-05
0937611751,2e-05
0071355286,2e-05
1571742107,2e-05
1562861417,1.99e-05
1557389136,1.99e-05
0072515023,1.99e-05
0070329672,1.99e-05
0375503692,1.99e-05
0393047644,1.99e-05
1580620779,1.99e-05
0849939496,1.99e-05
060961083X,1.99e-05
0072486600,1.99e-05
0393057658,1.99e-05
0873378571,1.99e-05
0793131804,1.99e-05
0140390138,1.99e-05
1558507973,1.99e-05
0764191438,1.99e-05
0074107968,1.99e-05
0905249844,1.99e-05
0789728362,1.99e-05
0072425326,1.98e-05
006008944X,1.98e-05
1930865163,1.98e-05
0679431373,1.98e-05
0750672072,1.98e-05
0966206266,1.98e-05
1841881392,1.98e-05
1580621953,1.98e-05
0670867160,1.98e-05
8495787091,1.98e-05
0345383176,1.98e-05
0395983584,1.98e-05
0801871409,1.98e-05
078791116X,1.98e-05
1931412154,1.98e-05
1857882415,1.98e-05
1558743170,1.98e-05
9681104544,1.98e-05
0823056082,1.98e-05
0262640422,1.98e-05
0201331187,1.98e-05
1579120369,1.98e-05
0962695807,1.98e-05
0072478616,1.98e-05
0324145675,1.98e-05
0395907713,1.98e-05
0299158144,1.98e-05
1886947422,1.98e-05
0738700045,1.98e-05
0130263346,1.98e-05
1884015727,1.97e-05
1881378241,1.97e-05
1930853025,1.97e-05
0670894575,1.97e-05
0471383619,1.97e-05
0130470643,1.97e-05
1581128541,1.97e-05
0684811456,1.97e-05
015505452X,1.97e-05
1580625274,1.97e-05
1564743489,1.97e-05
0803945299,1.97e-05
158063057X,1.97e-05
1885167369,1.97e-05
047124211X,1.97e-05
0735202168,1.97e-05
0534561152,1.97e-05
0345357280,1.97e-05
096627900X,1.97e-05
0887308333,1.97e-05
0787119962,1.97e-05
0679723951,1.97e-05
0195126580,1.97e-05
0130465526,1.97e-05
1567311903,1.97e-05
0072383720,1.97e-05
0471347795,1.97e-05
0787903590,1.97e-05
0324143524,1.97e-05
0941188442,1.97e-05
0759680566,1.97e-05
089870202X,1.97e-05
047111961X,1.97e-05
0324180071,1.97e-05
1401000827,1.97e-05
0964745399,1.97e-05
0764552058,1.97e-05
007249851X,1.96e-05
0071373152,1.96e-05
0806523565,1.96e-05
1883219930,1.96e-05
1880156067,1.96e-05
0071347984,1.96e-05
0451527925,1.96e-05
0256259828,1.96e-05
0452261678,1.96e-05
067401555X,1.96e-05
0534954251,1.96e-05
1577330099,1.96e-05
091641079X,1.96e-05
019512040X,1.96e-05
0806936436,1.96e-05
0787960438,1.96e-05
0716727250,1.96e-05
8486344654,1.96e-05
0130497940,1.96e-05
0201637731,1.96e-05
9686769455,1.96e-05
0767907183,1.96e-05
0312960476,1.95e-05
0025534408,1.95e-05
1564969096,1.95e-05
0500510032,1.95e-05
0801090393,1.95e-05
0195016491,1.95e-05
0534391915,1.95e-05
0618219277,1.95e-05
067339347X,1.95e-05
0072509147,1.95e-05
1580622453,1.95e-05
089862469X,1.95e-05
0536017123,1.95e-05
0596001002,1.95e-05
0887308317,1.95e-05
078688407X,1.95e-05
0684831392,1.95e-05
0971448108,1.95e-05
0195104498,1.95e-05
0764536877,1.95e-05
0030210291,1.95e-05
0471160369,1.95e-05
0897932072,1.95e-05
1890572004,1.94e-05
0060924721,1.94e-05
0743422112,1.94e-05
0814406785,1.94e-05
0310247969,1.94e-05
096570310X,1.94e-05
068485550X,1.94e-05
0072469536,1.94e-05
0787952737,1.94e-05
0844232025,1.94e-05
0425160599,1.94e-05
0375403949,1.94e-05
0966143787,1.94e-05
0024104418,1.94e-05
0793154707,1.94e-05
0142000531,1.94e-05
0873190459,1.94e-05
0132952610,1.94e-05
0935755616,1.94e-05
0963697951,1.94e-05
0716736934,1.94e-05
0471323365,1.94e-05
0465059899,1.94e-05
0879695803,1.94e-05
0385491824,1.94e-05
0891415505,1.94e-05
078794789X,1.94e-05
1565115236,1.94e-05
088282158X,1.94e-05
0736907890,1.94e-05
1571741704,1.94e-05
0618094563,1.94e-05
0896100049,1.94e-05
039952715X,1.94e-05
0072424834,1.94e-05
0521425263,1.93e-05
1576751635,1.93e-05
1930771126,1.93e-05
0310205948,1.93e-05
0812692942,1.93e-05
0130271470,1.93e-05
0838409342,1.93e-05
1841124230,1.93e-05
0130355496,1.93e-05
1568330596,1.93e-05
0517150328,1.93e-05
1571051767,1.93e-05
0814406017,1.93e-05
0201612577,1.93e-05
0787940135,1.93e-05
0688124003,1.93e-05
0932194826,1.93e-05
0875428681,1.93e-05
078930760X,1.93e-05
0684863022,1.93e-05
1573929956,1.93e-05
0970597029,1.93e-05
0310920337,1.93e-05
0060932023,1.93e-05
0918477409,1.93e-05
0471273600,1.93e-05
0312256310,1.93e-05
0891061673,1.93e-05
1560521163,1.93e-05
0130930245,1.93e-05
0072501790,1.93e-05
0226326233,1.93e-05
1558608206,1.93e-05
1561504297,1.93e-05
0385131054,1.93e-05
1579120148,1.92e-05
1586604104,1.92e-05
1893122077,1.92e-05
0195130456,1.92e-05
1570427933,1.92e-05
0766104257,1.92e-05
1857882350,1.92e-05
0684867990,1.92e-05
1882926447,1.92e-05
0743527267,1.92e-05
0740733273,1.92e-05
1570711461,1.92e-05
0314008640,1.92e-05
0324066805,1.92e-05
1904151159,1.92e-05
0865714088,1.92e-05
0195133153,1.92e-05
1551990296,1.92e-05
0811819906,1.92e-05
0155000977,1.92e-05
0071374973,1.92e-05
013019980X,1.92e-05
1885068522,1.92e-05
0471125873,1.92e-05
0971910707,1.92e-05
0471528935,1.92e-05
0195094670,1.92e-05
0195215737,1.92e-05
0030223733,1.92e-05
0938190121,1.92e-05
0609601601,1.92e-05
020172913X,1.92e-05
0195138260,1.92e-05
0966535804,1.92e-05
1558490302,1.92e-05
0966994000,1.91e-05
0964881268,1.91e-05
0201719797,1.91e-05
0945429010,1.91e-05
1880410966,1.91e-05
1582431043,1.91e-05
0130330663,1.91e-05
0394715195,1.91e-05
0803958633,1.91e-05
0867185023,1.91e-05
0029160014,1.91e-05
097150010X,1.91e-05
156455676X,1.91e-05
0805057560,1.91e-05
0072314028,1.91e-05
0201713632,1.91e-05
0722539878,1.91e-05
1563437392,1.91e-05
B00008MNUJ,1.91e-05
0684827425,1.91e-05
1885331045,1.91e-05
019280118X,1.91e-05
0393019586,1.91e-05
0716751623,1.91e-05
079315376X,1.91e-05
0887306691,1.91e-05
0877849854,1.91e-05
0471443077,1.91e-05
189013208X,1.9e-05
0312927444,1.9e-05
067481200X,1.9e-05
1562920324,1.9e-05
0534368301,1.9e-05
0785282491,1.9e-05
0300074360,1.9e-05
0609807420,1.9e-05
0945353928,1.9e-05
0966506979,1.9e-05
0195112385,1.9e-05
0130807087,1.9e-05
076890241X,1.9e-05
1890676381,1.9e-05
0967271207,1.9e-05
0873378482,1.9e-05
1587219867,1.9e-05
0471267724,1.9e-05
0930233441,1.9e-05
1570751412,1.9e-05
0525945296,1.9e-05
0132045796,1.9e-05
0345385713,1.9e-05
0970952708,1.9e-05
0130869724,1.9e-05
1567313108,1.9e-05
0062731696,1.9e-05
0793143675,1.9e-05
0879755946,1.9e-05
076153413X,1.9e-05
0130308781,1.89e-05
0520202503,1.89e-05
0874514614,1.89e-05
0835606716,1.89e-05
0771011180,1.89e-05
0932927106,1.89e-05
0684863006,1.89e-05
0130185655,1.89e-05
038077416X,1.89e-05
013012771X,1.89e-05
0915380307,1.89e-05
006051485X,1.89e-05
0738702188,1.89e-05
1573929921,1.89e-05
0195218892,1.89e-05
068482292X,1.89e-05
0520077776,1.89e-05
0465057551,1.89e-05
0471496421,1.89e-05
1561705284,1.89e-05
0684835452,1.89e-05
0310533716,1.89e-05
0312392508,1.89e-05
0716734168,1.89e-05
046507278X,1.89e-05
0786305541,1.89e-05
0471102415,1.89e-05
0130292044,1.89e-05
0071364153,1.89e-05
0691050627,1.89e-05
0812545494,1.89e-05
0072314478,1.89e-05
0933662688,1.89e-05
0812930967,1.89e-05
0140172173,1.89e-05
0691090866,1.88e-05
089106155X,1.88e-05
1577490312,1.88e-05
0262561093,1.88e-05
074320459X,1.88e-05
0452277124,1.88e-05
0262611333,1.88e-05
0300078153,1.88e-05
0971134901,1.88e-05
0873378547,1.88e-05
013016559X,1.88e-05
0449905268,1.88e-05
0966114469,1.88e-05
0060393793,1.88e-05
0965287440,1.88e-05
0898625661,1.88e-05
0793153751,1.88e-05
