Product_id;Product_title;Final_year_review_count;Total_review_count;Average_rating;;
1884015727;An Introduction to Ecological Economics;1;2;3.5;;
0452283248;Leading the Revolution;1;59;3.5;;
1571743596;Dreaming While Awake Techniques for 24 Hour Lucid Dreaming;1;6;4.5;;
0471392642;The Warren Buffett Portfolio Mastering the Power of the Focus Investment Strategy;1;27;4;;
0130340731;Information Systems Management in Practice 5th Edition;1;12;3;;
1577311868;Developing Intuition Practical Guidance for Daily Life;1;13;4;;
0415146941;Philosophy The Basics;1;8;4;;
0812929233;Real Change Leaders How You Can Create Growth and High Performance at Your Company;1;3;4.5;;
1558746862;How to Change Your Life;1;3;5;;
0913543209;Countering the Conspiracy to Destroy Black Boys Countering the Conspiracy to Destroy Black Boys;1;5;4;;
0887309097;How to Succeed in Business Without Being White Straight Talk on Making It in America;1;11;5;;
0764551310;Human Resources Kit for Dummies;1;5;3.5;;
0787902411;From the Ground Up Six Principles for Building the New Logic Corporation Jossey Bass Business and Management Series;1;2;5;;
156308368X;Foundations for Effective School Library Media Programs;1;2;5;;
0742510956;It Ain t Necessarily So How Media Make and Unmake the Scientific Picture of Reality;1;19;3.5;;
039370341X;Therapist as Life Coach Transforming Your Practice;1;9;5;;
006662066X;Entrepreneur America Lessons from Inside Rob Ryan s High Tech Start Up Boot Camp;1;14;5;;
0761521682;The Golfer and the Millionaire It s About Having the Drive to Succeed;1;12;4.5;;
0256218404;Accounting Text and Cases;1;10;2.5;;
0553280384;The Greatest Secret in the World;1;11;4.5;;
1578511828;Harvard Business Review on Managing High Tech Industries Harvard Business Review Paperback Series;1;3;3.5;;
1843330490;NLP for Lazy Learning How to Learn Faster and More Efficiently;1;2;3;;
1574440888;Seven Secrets to Successful Sales Management The Sales Manager s Manual;1;12;4;;
0345425839;Boomernomics The Future of Your Money in the Upcoming Generational Warfare;1;9;4.5;;
0967324807;Getting Your Shift Together Making Sense of Organizational Culture and Change Introducing Cultural Due Diligence TM;1;4;5;;
0891415327;The Art of Maneuver Maneuver Warfare Theory and Airland Battle;1;22;4.5;;
0440582253;The Screenwriter s Workbook;1;15;3.5;;
1559275286;How to Become Ceo The Rules for Rising to the Top of Any Organization;1;85;4;;
0139059938;Introduction to Financial Accounting 7th Edition;1;5;5;;
0471329347;Goldmining in Foreclosure Properties;1;12;3;;
0072515023;Managerial Accounting;1;9;3.5;;
0814402860;Supermotivation A Blueprint for Energizing Your Organization from Top to Bottom;1;3;4.5;;
0471403970;Essential Business Tactics for the Net 2nd Edition;1;29;4.5;;
0823025322;The Illustrator s Bible The Complete Sourcebook of Tips Tricks and Time Saving Techniques in Oil Alkalyd Acrylic Gouache Casein Watercolor D;1;3;4.5;;
0226437760;Competition and Entrepreneurship;1;3;3.5;;
0671519980;The Leader in You;1;13;4;;
0130269956;Strategic Management Concepts and Cases 8th Edition;1;5;3.5;;
0275929361;The Enlightened Soldier;1;2;4.5;;
047120367X;Organizational Behavior;1;5;3;;
0684832216;The Power of Corporate Kinetics Create the Self Adapting Self Renewing Instant Action Enterprise;1;30;3.5;;
1559276673;The New Psycho Cybernetics;1;46;5;;
0201570483;Perfect Cup A Coffee Lover s Guide to Buying Brewing and Tasting;1;4;5;;
0966447476;The Income Stream;1;9;4;;
0262611643;Sex and Cognition Bradford Books;1;4;4.5;;
0844234486;High Visibility The Making and Marketing of Professionals into Celebrities;1;6;4;;
1572307188;Managing Pain Before It Manages You Revised Edition;1;6;4;;
0521092302;The Uses of Argument;1;2;4.5;;
0684831465;Timeless Healing;1;3;5;;
1580910939;A Little Book of Pendulum Magic;1;2;5;;
038077416X;Selling Is a Woman s Game;1;10;3.5;;
0071358668;Managing Interactively Executing Business Strategy Improving Communication and Creating a Knowledge Sharing Culture;1;2;5;;
0694524107;Building Brandwith Closing the Sale Online Audio;1;7;2.5;;
1578518199;Working the Room How to Move People to Action through Audience Centered Speaking;1;10;4.5;;
0471165689;Guerrilla Trade Show Selling New Unconventional Weapons and Tactics to Meet More People Get More Leads and Close More Sales;1;8;4;;
0931432138;Reflections in the Light Daily Thoughts and Affirmations;1;2;5;;
1558680608;Culture Shock China Culture Shock China 1st ed;1;15;3.5;;
0140126384;Getting Together Building Relationships As We Negotiate;1;4;4.5;;
0471297135;High Noon The Inside Story of Scott McNealy and the Rise of Sun Microsystems;1;16;3.5;;
0762406313;Dating for Dummies;1;32;3;;
0812933052;Every Business is a Growth Business How Your Company Can Prosper Year After Year;1;5;4.5;;
060961083X;A Future Perfect The Challenge and Hidden Promise of Globalization;1;16;4;;
1886230226;50 Ways to Love Your Leaver Getting on With Your Life After the Breakup Rebuilding Books;1;2;3;;
0521805007;The Economics of Network Industries;1;2;3;;
0070570752;The Unwritten Rules of the Game Master Them Shatter Them and Break Through the Barriers to Organizational Change;1;2;3;;
0375707336;Checklists for Life 104 Lists to Help You Get Organized Save Time and Unclutter Your Life;1;28;4;;
067089155X;Soul of a Chef The Journey Towards Perfection;1;56;4.5;;
0937938343;Translating Buddhism from Tibetan;1;6;4;;
0809094894;Understanding China A Guide to China s Economy History and Political Culture;1;5;3.5;;
0740726846;Barbara Taylor Bradford s Living Romantically Every Day;1;5;4.5;;
0486266877;The School for Scandal Dover Thrift Editions;1;4;4.5;;
0966784510;The Referral of a Lifetime;1;13;4;;
0449911667;The Power of Positive Living;1;4;4.5;;
0140189858;The Promised Land Penguin Classics;1;4;4;;
0609605267;Letter to Earth;1;13;4;;
1558508457;Streetwise Complete Business Plan Writing a Business Plan Has Never Been Easier Adams Streetwise Series;1;5;4.5;;
0201155842;Unraveling DNA The Most Important Molecule of Life;1;3;4.5;;
081331951X;Sun Tzu The Art of War History and Warfare;1;9;4.5;;
1561702137;101 Power Thoughts Cassette;1;5;4;;
1882883381;Outwitting Your Alcoholic Exploring and Escaping from the Strange World of Alcoholism;1;2;4;;
0875849075;Harvard Business Review on Managing People Harvard Business Review Paperback Series;1;3;4;;
0684850338;Kotler on Marketing How to Create Win and Dominate Markets;1;29;4;;
0324182392;Business Research Methods;1;4;5;;
1566048567;Looking Good in Print Fourth Edition;1;8;3.5;;
088730933X;Masters of the Universe Winning Strategies of America s Greatest Deal Makers;1;8;4;;
0471061859;The Portable MBA in Finance and Accounting 3rd Edition;1;6;4.5;;
0446672238;New Women s Dress for Success;1;44;3.5;;
0465084672;Thought Contagion How Belief Spreads Through Society;1;25;3;;
0452264189;Bottom up Marketing;1;8;4.5;;
0140440550;The Ethics of Aristotle The Nicomachean Ethics Penguin Classics;1;3;3.5;;
0399524142;Dreaming Your Real Self A Personal Approach to Dream Interpretation;1;11;4.5;;
1559351640;The Discipline of Market Leaders;1;19;4.5;;
0159002524;Gilbert s Pocket Size Law Dictionary;1;2;4;;
0471645397;Culture com Building Corporate Culture in the Connected Workplace;1;9;5;;
0226474089;An Introduction to Legal Reasoning;1;7;4.5;;
0684841223;The Words Lincoln Lived By 52 Timeless Principles to Light Your Path;1;6;5;;
1567188028;Dowsing for Beginners How to Find Water Wealth and Lost Objects Llewellyn s Beginners Series;1;2;4.5;;
0375762191;Word Smart II 2nd Edition Princeton Review Series;1;6;3.5;;
0374526885;Black in Selma The Uncommon Life of J L Chestnut Jr;1;4;4.5;;
0471575631;Rapid Math Tricks Tips 30 Days to Number Power;1;5;3.5;;
0787901806;The Leader of the Future;1;6;4.5;;
0449908887;Liberation Management;1;5;4.5;;
0062503995;Practicing the Presence The Inspirational Guide to Regaining Meaning and a Sense of Purpose in Your Life;1;8;5;;
0789493624;DK Concise Atlas of the World;1;4;3.5;;
0471387177;Physics Volume 1 5th Edition;1;16;3;;
0451200438;The Panic Attack Recovery Book;1;5;4;;
0743525159;Lessons in Mastery;1;14;4;;
0471846635;Market Trading Tactics Beating the Odds Through Technical Analysis and Money Management;1;6;3.5;;
0684870290;Clients for Life How Great Professionals Develop Breakthrough Relationships;1;11;4.5;;
0876284756;Ready To Use Social Skills Lessons Activities for Grades 7 12 J B Ed Ready to Use Activities;1;6;4;;
0393038920;Thinking Like Your Editor How to Write Great Serious Nonfiction and Get it Published;1;25;4.5;;
0806635703;The Balanced Life Achieving Success in Work Love;1;3;5;;
0007100035;NLP Workbook A Practical Guide to Achieving the Results You Want;1;2;3;;
2880465699;Glass Materials for Inspirational Design;1;3;5;;
0805052534;If Aristotle Ran General Motors;1;16;4;;
0963617370;The Espresso Bartenders Guide to Expresso Bartending;1;6;3.5;;
0072357568;Designing and Managing the Supply Chain Concepts Strategies and Cases w CD ROM Package;1;14;4.5;;
1563086212;Reference and Information Services An Introduction Library Science Text Series;1;3;4.5;;
0124499686;Breakthrough Technology Project Management 2e E Business Solutions;1;24;5;;
081293203X;What Were They Thinking;1;9;4;;
1902413539;Parascience Pack;1;5;5;;
0915556189;The Everyday Genius Restoring Children s Natural Joy of Learning and Yours Too;1;3;3;;
0262632551;The Language of New Media Leonardo Books;1;12;4;;
0766825191;Healing Touch A Guide Book for Practitioners 2nd edition;1;2;5;;
0761563512;Speak Like Churchill Stand Like Lincoln 21 Powerful Secrets of History s Greatest Speakers;1;5;4.5;;
0786865962;Don t Send a Resume And Other Contrarian Rules to Help Land a Great Job;1;35;4.5;;
0964882922;Getting Into Your Customer s Head The Eight Roles of Customer Focused Selling;1;10;5;;
0789480026;DK Concise Atlas of the World;1;4;3.5;;
0465071384;The Truth About Chronic Pain Patients and Professionals on How to Face It Understand It Overcome It;1;8;4.5;;
0029183308;Power and Influence;1;2;4.5;;
1574101277;Anatomy of a Business Plan A Step By Step Guide to Starting Smart Building the Business and Securing Your Company s Future Anatomy of a Business Plan;1;5;4.5;;
0684855011;CUSTOMER CENTERED SELLING EIGHT STEPS TO SUCCESS FROM THE WORLD S BEST SALES FORCE;1;10;5;;
1578516005;Marketing Moves A New Approach to Profits Growth Renewal;1;4;3;;
0787909254;Student Development in College Theory Research and Practice Jossey Bass Higher and Adult Education Series;1;3;4.5;;
0804818762;Karate Breaking Techniques With Practical Applications to Self Defense;1;4;5;;
0891415505;Summons of Trumpet U S Vietnam in Perspective;1;12;5;;
0787958484;Strategies for E Business Success;1;3;4.5;;
3822871818;Asian Ladies Photo Book Series;1;18;3.5;;
0961673605;Selling Retail Book 1 and Book 2;1;2;5;;
0878223061;Thinking Feeling Behaving An Emotional Education Curriculum for Adolescents Grades 7 12 Thinking Feeling Behaving;1;2;5;;
0765760835;Jewish Tales of Reincarnation;1;7;4.5;;
1885356633;Do I Have a Daddy A Story About a Single Parent Child;1;4;4.5;;
0812690699;The Machinery of Freedom A Guide to Radical Capitalism;1;14;4.5;;
0471173800;Managing Technological Innovation Competitive Advantage from Change;1;3;2.5;;
0743520807;Lead The Field;1;5;5;;
0835607933;The Visionary Window A Quantum Physicist s Guide to Enlightenment;1;5;5;;
0670030708;Tank The Progress of a Monstrous War Machine;1;22;3;;
0071391347;The Manager s Guide to Effective Meetings;1;2;4.5;;
0471283274;The Deal Maker How William C Durant Made General Motors;1;2;4;;
0875845843;Strategic Alliances An Entrepreneurial Approach to Globalization;1;2;5;;
0609610392;How Wars Are Won The 13 Rules of War from Ancient Greece to the War on Terror;1;8;4;;
0809297744;Meditation Express Stress Relief in 60 Seconds Flat;1;10;4.5;;
0814479502;How to Negotiate Anything With Anyone Anywhere Around the World;1;4;4.5;;
0875843042;Venture Capital at the Crossroads;1;2;3.5;;
0465085881;The Zero Sum Society Distribution and the Possibilities for Economic Change;1;4;2;;
0786883561;Pour Your Heart into It How Starbucks Built a Company One Cup at a Time;1;88;4.5;;
0786867205;The Words We Live By Your Annotated Guide to the Constitution;1;13;4.5;;
0062517740;Embracing Fear and Finding the Courage to Live Your Life;1;21;5;;
0310246601;Generosity Factor TM The;1;6;5;;
026208290X;Principles of Data Mining Adaptive Computation and Machine Learning;1;16;3.5;;
0939490005;Seasons of Life;1;2;5;;
0806518006;The Wealthy 100 From Benjamin Franklin to Bill Gates A Ranking of the Richest Americans Past and Present;1;2;5;;
0132441128;Management of Organizational Behavior Utilizing Human Resources 7th Edition;1;4;4.5;;
0814471013;The Marketing Plan How to Prepare and Implement It;1;2;5;;
0029213711;Mintzberg on Management;1;5;4;;
0743224507;What to Do with The Rest of Your Life America s Top Career Coach Shows You How to Find or Create the Job You ll LOVE;1;5;4;;
0471349976;The Professional Chef s Knife Kit;1;12;4.5;;
0195112385;A Better Way to Think About Business How Personal Integrity Leads to Corporate Success;1;2;5;;
0226326233;The Battered Child;1;2;5;;
0312267738;A Setback Is a Setup for a Comeback;1;13;4.5;;
0898598591;The Psychology of Human Computer Interaction;1;3;5;;
1560254106;The Best American Political Writing 2002 Best American Political Writing;1;4;4.5;;
0873647289;Make Em Talk Principles Of Military Interrogation;1;6;1;;
0226284182;Legal Writing in Plain English A Text With Exercises;1;12;4.5;;
0691010161;Law s Order What Economics Has to Do with Law and Why It Matters;1;13;4.5;;
0670031941;It s Hard to Make a Difference When You Can t Find Your Keys The Seven Step Path to Becoming Truly Organized;1;13;5;;
0787943517;The Leader s Change Handbook An Essential Guide to Setting Direction and Taking Action Jossey Bass Business and Management Series;1;4;3;;
0688109365;Future Edge Discovering the New Paradigms of Success;1;6;5;;
0195119568;ELECTROSHOCK Restoring the Mind;1;14;3.5;;
047115380X;Starting and Building Your Own Accounting Business The Wiley Institute of Management Accountants Professional Book Series;1;8;3.5;;
1561708070;Healing with the Fairies Messages Manifestations and Love from the World of the Fairies;1;20;3.5;;
0520230396;Unspeakable Acts Ordinary People The Dynamics of Torture;1;10;4.5;;
0870341200;Famous Financial Fiascos;1;4;4;;
1561706140;Creating the Unimaginable Life;1;5;3;;
1581150210;The Screenwriter s Legal Guide Screenwriter s Legal Guide;1;2;4.5;;
1576750795;Emotional Value Creating Strong Bonds With Your Customers;1;10;5;;
0807009725;Race Matters;1;57;3.5;;
093847507X;Slaying the Dragon The History of Addiction Treatment and Recovery in America;1;2;5;;
0814406327;Modern Project Management Successfully Integrating Project Management Knowledge Areas and Processes;1;12;5;;
1403336806;Tax Lien Certificates A Little Known Government Program That Can Make You Financially Independent;1;9;2.5;;
1570621497;Getting Our Bodies Back;1;4;4.5;;
0345408934;Mother Nature Maternal Instincts and How They Shape the Human Species;1;36;4.5;;
0873377931;Patent Pending in 24 Hours;1;3;5;;
0674008375;Economic Sentiments Adam Smith Condorcet and the Enlightenment;1;6;4;;
0913543039;Countering the Conspiracy to Destroy Black Boys Vol 2 Countering the Conspiracy to Destroy Black Boys;1;5;4;;
